make,model,price_usd,year,condition,mileage_kilometers,fuel_type,volume_cm3,color,transmission,drive_unit,segment,car_age,mileage_per_year,engine_volume_liters,brand_model
mercedes-benz,s-klass,4900,2000,with mileage,270000.0,diesel,3200.0,black,auto,rear drive,s,26,10384.615384615385,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,55000,2014,with mileage,135000.0,petrol,4700.0,white,auto,all-wheel drive,s,12,11250.0,4.7,mercedes-benz s-klass
mercedes-benz,s-klass,51500,2014,with mileage,180000.0,diesel,3000.0,black,auto,rear drive,s,12,15000.0,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,3900,1998,with mileage,420000.0,petrol,3200.0,black,auto,rear drive,s,28,15000.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,22000,2010,with mileage,198.0,diesel,3000.0,black,auto,rear drive,s,16,12.375,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,9500,1997,with mileage,203000.0,petrol,3200.0,black,auto,rear drive,s,29,7000.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,15800,2007,with mileage,280000.0,petrol,5500.0,black,auto,rear drive,s,19,14736.842105263158,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,10500,2007,with mileage,290000.0,petrol,5500.0,black,auto,rear drive,s,19,15263.157894736842,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,13000,2006,with mileage,138000.0,petrol,5500.0,black,auto,rear drive,s,20,6900.0,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,15000,1997,with mileage,358882.82,petrol,3200.0,black,auto,rear drive,s,29,12375.269655172415,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,44500,2014,with mileage,120000.0,diesel,3000.0,black,auto,all-wheel drive,s,12,10000.0,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,12999,2006,with mileage,220000.0,diesel,3200.0,black,auto,rear drive,s,20,11000.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,6800,2002,with mileage,200000.0,petrol,5000.0,black,auto,part-time four-wheel drive,s,24,8333.333333333334,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,20500,2011,with mileage,182000.0,petrol,4700.0,brown,auto,all-wheel drive,s,15,12133.333333333334,4.7,mercedes-benz s-klass
mercedes-benz,s-klass,1000,1982,with mileage,500000.0,diesel,3000.0,blue,mechanics,rear drive,s,44,11363.636363636364,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,7400,2002,with mileage,235000.0,diesel,3200.0,black,auto,rear drive,s,24,9791.666666666666,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,7000,1993,with mileage,300000.0,diesel,3000.0,gray,auto,rear drive,s,33,9090.90909090909,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,5000,2000,with mileage,400000.0,petrol,3200.0,white,auto,rear drive,s,26,15384.615384615385,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,27400,2012,with mileage,129950.0,petrol,3500.0,black,auto,all-wheel drive,s,14,9282.142857142857,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,8000,1998,with mileage,200000.0,petrol,3200.0,silver,auto,rear drive,s,28,7142.857142857143,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,28000,1990,with mileage,177600.0,petrol,5000.0,other,auto,rear drive,s,36,4933.333333333333,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,5500,2000,with mileage,200000.0,petrol,6000.0,other,auto,rear drive,s,26,7692.307692307692,6.0,mercedes-benz s-klass
mercedes-benz,s-klass,20000,1997,with mileage,300000.0,petrol,5000.0,black,auto,rear drive,s,29,10344.827586206897,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,52000,2013,with mileage,150000.0,petrol,5000.0,black,auto,all-wheel drive,s,13,11538.461538461539,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,55000,2014,with mileage,178000.0,diesel,3000.0,black,auto,all-wheel drive,s,12,14833.333333333334,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,2999,1992,with mileage,400000.0,petrol,3000.0,silver,auto,rear drive,s,34,11764.70588235294,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,5200,2000,with mileage,250000.0,petrol,5000.0,gray,auto,rear drive,s,26,9615.384615384615,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,5300,2002,with mileage,400000.0,petrol,3200.0,black,auto,rear drive,s,24,16666.666666666668,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,9698,2006,with mileage,299890.0,petrol,5500.0,other,auto,rear drive,s,20,14994.5,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,9500,1997,with mileage,370000.0,diesel,3000.0,silver,auto,rear drive,s,29,12758.620689655172,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,7200,2004,with mileage,363000.0,diesel,3200.0,silver,auto,rear drive,s,22,16500.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,5600,1996,with mileage,230000.0,diesel,3000.0,black,auto,rear drive,s,30,7666.666666666667,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,16000,2010,with mileage,184500.0,petrol,3500.0,black,auto,all-wheel drive,s,16,11531.25,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,11700,2005,with mileage,176000.0,petrol,5500.0,black,auto,rear drive,s,21,8380.952380952382,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,5700,1993,with mileage,420000.0,diesel,3500.0,black,auto,rear drive,s,33,12727.272727272728,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,40000,2013,with mileage,207000.0,petrol,5000.0,black,auto,all-wheel drive,s,13,15923.076923076924,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,32300,2011,with mileage,79250.0,petrol,5500.0,black,auto,rear drive,s,15,5283.333333333333,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,14208,2007,with mileage,260000.0,petrol,5000.0,silver,auto,rear drive,s,19,13684.21052631579,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,7400,2001,with mileage,290000.0,petrol,5000.0,black,auto,rear drive,s,25,11600.0,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,14800,1998,with mileage,331000.0,diesel,3000.0,black,auto,rear drive,s,28,11821.42857142857,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,15800,2010,with mileage,225900.0,petrol,3500.0,black,auto,rear drive,s,16,14118.75,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,10500,2006,with mileage,210000.0,petrol,3500.0,black,auto,,s,20,10500.0,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,6200,2002,with mileage,245000.0,petrol,5000.0,black,auto,rear drive,s,24,10208.333333333334,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,7355,2002,with mileage,450000.0,diesel,3200.0,blue,auto,rear drive,s,24,18750.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,4550,1992,with mileage,3777.0,petrol,3200.0,black,auto,rear drive,s,34,111.08823529411765,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,6400,2003,with mileage,245900.0,petrol,5000.0,black,auto,all-wheel drive,s,23,10691.304347826086,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,1400,1982,with mileage,500000.0,diesel,3000.0,blue,mechanics,rear drive,s,44,11363.636363636364,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,18000,2008,with mileage,242000.0,petrol,550.0,black,auto,all-wheel drive,s,18,13444.444444444445,0.55,mercedes-benz s-klass
mercedes-benz,s-klass,4300,1999,with mileage,235000.0,petrol,5000.0,black,auto,rear drive,s,27,8703.703703703704,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,1200,1981,with mileage,250000.0,diesel,3000.0,burgundy,mechanics,rear drive,s,45,5555.555555555556,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,16800,2008,with mileage,308236.0,diesel,4000.0,black,auto,rear drive,s,18,17124.222222222223,4.0,mercedes-benz s-klass
mercedes-benz,s-klass,18000,2007,with mileage,200000.0,diesel,4000.0,black,auto,rear drive,s,19,10526.315789473685,4.0,mercedes-benz s-klass
mercedes-benz,s-klass,73000,2015,with mileage,105000.0,diesel,3000.0,black,auto,all-wheel drive,s,11,9545.454545454546,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,6500,2002,with mileage,219000.0,petrol,3200.0,silver,auto,rear drive,s,24,9125.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,3750,1987,with mileage,1111111.0,diesel,3000.0,silver,auto,rear drive,s,39,28490.02564102564,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,6000,1981,with mileage,315000.0,petrol,2800.0,black,auto,rear drive,s,45,7000.0,2.8,mercedes-benz s-klass
mercedes-benz,s-klass,13000,2007,with mileage,271165.0,petrol,4700.0,black,auto,rear drive,s,19,14271.842105263158,4.7,mercedes-benz s-klass
mercedes-benz,s-klass,6500,2002,with mileage,300000.0,diesel,4000.0,silver,auto,rear drive,s,24,12500.0,4.0,mercedes-benz s-klass
mercedes-benz,s-klass,15999,2009,with mileage,130006.0,petrol,3500.0,black,auto,rear drive,s,17,7647.411764705882,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,11500,2008,with mileage,275000.0,petrol,5000.0,gray,auto,rear drive,s,18,15277.777777777777,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,21400,2010,with mileage,190000.0,petrol,5500.0,black,auto,all-wheel drive,s,16,11875.0,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,6150,2000,with mileage,330000.0,diesel,3200.0,black,auto,rear drive,s,26,12692.307692307691,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,5500,1993,with mileage,534000.0,diesel,3500.0,black,auto,rear drive,s,33,16181.818181818182,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,7500,1991,with mileage,276670.0,petrol,3200.0,black,auto,rear drive,s,35,7904.857142857143,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,14800,2008,with mileage,231000.0,petrol,5500.0,black,auto,all-wheel drive,s,18,12833.333333333334,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,6000,2003,with mileage,200000.0,petrol,5000.0,black,auto,rear drive,s,23,8695.652173913044,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,7499,2004,with mileage,370000.0,diesel,4000.0,silver,auto,rear drive,s,22,16818.18181818182,4.0,mercedes-benz s-klass
mercedes-benz,s-klass,39700,2013,with mileage,140000.0,petrol,5000.0,black,auto,all-wheel drive,s,13,10769.23076923077,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,14500,2008,with mileage,147000.0,petrol,3500.0,black,auto,all-wheel drive,s,18,8166.666666666667,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,9300,2006,with mileage,221500.0,petrol,5500.0,black,auto,rear drive,s,20,11075.0,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,11999,2006,with mileage,227000.0,petrol,5500.0,black,auto,all-wheel drive,s,20,11350.0,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,4990,2004,with mileage,296000.0,petrol,5000.0,other,auto,part-time four-wheel drive,s,22,13454.545454545454,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,4900,1999,with mileage,296000.0,petrol,3200.0,silver,auto,rear drive,s,27,10962.962962962964,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,22000,2011,with mileage,160000.0,petrol,3500.0,white,auto,all-wheel drive,s,15,10666.666666666666,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,4900,1997,with mileage,400000.0,petrol,5987.0,black,auto,front-wheel drive,s,29,13793.103448275862,5.987,mercedes-benz s-klass
mercedes-benz,s-klass,9500,1982,with mileage,345000.0,petrol,2800.0,other,auto,rear drive,s,44,7840.909090909091,2.8,mercedes-benz s-klass
mercedes-benz,s-klass,9490,2007,with mileage,304333.0,petrol,5500.0,gray,auto,all-wheel drive,s,19,16017.526315789473,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,6650,2003,with mileage,312000.0,petrol,4300.0,gray,auto,all-wheel drive,s,23,13565.217391304348,4.3,mercedes-benz s-klass
mercedes-benz,s-klass,4950,2001,with mileage,515000.0,petrol,5800.0,black,auto,rear drive,s,25,20600.0,5.8,mercedes-benz s-klass
mercedes-benz,s-klass,18250,2009,with mileage,226000.0,petrol,5000.0,black,auto,rear drive,s,17,13294.117647058823,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,9999,2002,with mileage,330000.0,diesel,3200.0,white,auto,rear drive,s,24,13750.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,5200,2001,with mileage,357000.0,diesel,3200.0,silver,auto,rear drive,s,25,14280.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,3500,2000,with mileage,350000.0,petrol,4300.0,silver,auto,rear drive,s,26,13461.538461538461,4.3,mercedes-benz s-klass
mercedes-benz,s-klass,11890,2006,with mileage,230000.0,diesel,3200.0,other,auto,rear drive,s,20,11500.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,6800,1995,with mileage,430000.0,diesel,3500.0,blue,auto,rear drive,s,31,13870.967741935483,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,19846,2009,with mileage,177000.0,diesel,3000.0,black,auto,rear drive,s,17,10411.764705882353,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,18350,2009,with mileage,178000.0,diesel,3500.0,black,auto,rear drive,s,17,10470.588235294117,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,11500,2007,with mileage,200000.0,petrol,4700.0,black,auto,rear drive,s,19,10526.315789473685,4.7,mercedes-benz s-klass
mercedes-benz,s-klass,9000,1998,with mileage,220000.0,petrol,2800.0,blue,auto,rear drive,s,28,7857.142857142857,2.8,mercedes-benz s-klass
mercedes-benz,s-klass,11750,2007,with mileage,199350.0,petrol,3500.0,black,auto,rear drive,s,19,10492.105263157895,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,6000,2003,with mileage,350000.0,petrol,4300.0,silver,auto,rear drive,s,23,15217.391304347826,4.3,mercedes-benz s-klass
mercedes-benz,s-klass,5999,1999,with mileage,217000.0,petrol,5000.0,black,auto,rear drive,s,27,8037.037037037037,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,10200,2007,with mileage,255000.0,petrol,5500.0,gray,auto,all-wheel drive,s,19,13421.052631578947,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,15800,2009,with mileage,215000.0,petrol,3500.0,silver,auto,all-wheel drive,s,17,12647.058823529413,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,12400,2006,with mileage,195000.0,diesel,3000.0,silver,auto,rear drive,s,20,9750.0,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,6000,1998,with mileage,308450.0,petrol,5000.0,blue,auto,rear drive,s,28,11016.07142857143,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,25700,2012,with mileage,147000.0,petrol,4700.0,brown,auto,all-wheel drive,s,14,10500.0,4.7,mercedes-benz s-klass
mercedes-benz,s-klass,13500,2008,with mileage,182000.0,petrol,4663.0,black,auto,rear drive,s,18,10111.111111111111,4.663,mercedes-benz s-klass
mercedes-benz,s-klass,5500,1993,with mileage,300000.0,petrol,3200.0,black,auto,rear drive,s,33,9090.90909090909,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,6300,1993,with mileage,230000.0,diesel,3500.0,black,auto,rear drive,s,33,6969.69696969697,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,11300,2005,with mileage,229000.0,petrol,3500.0,silver,auto,rear drive,s,21,10904.761904761905,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,5700,1998,with mileage,430000.0,diesel,3000.0,blue,auto,rear drive,s,28,15357.142857142857,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,8666,2003,with mileage,352000.0,diesel,3200.0,silver,auto,rear drive,s,23,15304.347826086956,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,10700,2006,with mileage,280000.0,petrol,3500.0,black,auto,rear drive,s,20,14000.0,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,18190,2009,with mileage,190000.0,diesel,3500.0,black,auto,rear drive,s,17,11176.470588235294,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,7280,2002,with mileage,278.0,diesel,3200.0,black,auto,rear drive,s,24,11.583333333333334,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,21500,2011,with mileage,192000.0,petrol,4700.0,white,auto,all-wheel drive,s,15,12800.0,4.7,mercedes-benz s-klass
mercedes-benz,s-klass,23900,2011,with mileage,285000.0,diesel,3000.0,black,auto,all-wheel drive,s,15,19000.0,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,5900,1997,with mileage,499.0,diesel,3000.0,silver,auto,,s,29,17.20689655172414,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,8000,1994,with mileage,320.0,diesel,3500.0,green,auto,rear drive,s,32,10.0,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,2595,1986,with mileage,368000.0,petrol,3000.0,green,auto,rear drive,s,40,9200.0,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,7700,2001,with mileage,402000.0,petrol,3200.0,blue,auto,rear drive,s,25,16080.0,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,7650,1996,with mileage,420000.0,petrol,2800.0,blue,auto,rear drive,s,30,14000.0,2.8,mercedes-benz s-klass
mercedes-benz,s-klass,4600,1999,with mileage,197000.0,petrol,3200.0,silver,auto,rear drive,s,27,7296.2962962962965,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,3150,1988,with mileage,100000.0,diesel,3000.0,silver,auto,part-time four-wheel drive,s,38,2631.5789473684213,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,10500,2005,with mileage,307500.0,diesel,3200.0,black,auto,rear drive,s,21,14642.857142857143,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,7000,2001,with mileage,278000.0,petrol,5000.0,silver,auto,rear drive,s,25,11120.0,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,20000,2009,with mileage,250000.0,diesel,3200.0,silver,auto,rear drive,s,17,14705.882352941177,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,3999,2001,with mileage,242000.0,petrol,5000.0,silver,auto,rear drive,s,25,9680.0,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,23500,2011,with mileage,120000.0,petrol,4700.0,black,auto,all-wheel drive,s,15,8000.0,4.7,mercedes-benz s-klass
mercedes-benz,s-klass,6700,2001,with mileage,350000.0,diesel,4000.0,blue,auto,rear drive,s,25,14000.0,4.0,mercedes-benz s-klass
mercedes-benz,s-klass,24500,2010,with mileage,175000.0,diesel,3500.0,black,auto,rear drive,s,16,10937.5,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,7500,1996,with mileage,320000.0,diesel,3500.0,black,auto,rear drive,s,30,10666.666666666666,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,4415,1999,with mileage,328739.0,petrol,5000.0,silver,auto,rear drive,s,27,12175.518518518518,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,14350,2006,with mileage,263000.0,petrol,5500.0,gray,auto,rear drive,s,20,13150.0,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,6005,2001,with mileage,200000.0,petrol,5000.0,gray,auto,rear drive,s,25,8000.0,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,9500,2007,for parts,300000.0,diesel,3200.0,black,auto,rear drive,s,19,15789.473684210527,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,8500,1998,with mileage,285000.0,diesel,3000.0,silver,auto,rear drive,s,28,10178.57142857143,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,7000,1992,with mileage,320000.0,petrol,3200.0,black,auto,,s,34,9411.764705882353,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,11500,2006,with mileage,230000.0,petrol,5500.0,black,auto,rear drive,s,20,11500.0,5.5,mercedes-benz s-klass
mercedes-benz,s-klass,6500,2003,with mileage,397000.0,petrol,5000.0,silver,auto,,s,23,17260.869565217392,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,6200,2001,with mileage,409000.0,petrol,5000.0,black,auto,rear drive,s,25,16360.0,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,4600,2000,with mileage,400000.0,diesel,3200.0,silver,auto,rear drive,s,26,15384.615384615385,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,3500,1993,with mileage,123456.0,petrol,2800.0,black,auto,rear drive,s,33,3741.090909090909,2.8,mercedes-benz s-klass
mercedes-benz,s-klass,6500,1996,with mileage,268300.0,petrol,3200.0,blue,auto,rear drive,s,30,8943.333333333334,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,20699,2010,with mileage,129000.0,petrol,3500.0,black,auto,all-wheel drive,s,16,8062.5,3.5,mercedes-benz s-klass
mercedes-benz,s-klass,7250,2003,with mileage,422000.0,diesel,3200.0,black,auto,rear drive,s,23,18347.82608695652,3.2,mercedes-benz s-klass
mercedes-benz,s-klass,10000,1998,with mileage,510000.0,diesel,3000.0,blue,auto,rear drive,s,28,18214.285714285714,3.0,mercedes-benz s-klass
mercedes-benz,s-klass,4200,1999,with mileage,200000.0,petrol,5000.0,silver,auto,rear drive,s,27,7407.407407407408,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,5895,2003,with mileage,185000.0,petrol,5000.0,burgundy,auto,rear drive,s,23,8043.478260869565,5.0,mercedes-benz s-klass
mercedes-benz,s-klass,7500,2003,with mileage,235000.0,petrol,3700.0,black,auto,,s,23,10217.391304347826,3.7,mercedes-benz s-klass
mercedes-benz,s-klass,6700,2000,with mileage,350000.0,diesel,3200.0,silver,auto,rear drive,s,26,13461.538461538461,3.2,mercedes-benz s-klass
